"ids","historical","fake_risk"
8860518,0,0.506599577236921
5554553,0,0.235799271427095
2141943,0,0.212314509507269
4412486,0,0.282002602238208
9563898,0,0.596265926677734
6071997,0,0.315700848028064
7117940,0,0.348586435709149
3718267,0,0.516584199108183
8870673,0,0.359255129098892
6868874,0,0.507661365997046
9182080,0,0.584024803899229
9746123,0,0.544163690321147
9768592,0,0.48138782447204
5211190,0,0.594759642612189
3198494,0,0.444245256204158
9081613,0,0.29516170071438
3301791,0,0.214825717080385
5046623,0,0.262136485613883
7576584,0,0.237880108971149
4316059,0,0.566886266693473
5192850,0,0.342366332281381
1478621,0,0.515845795534551
2577716,0,0.46757481219247
1952727,0,0.588269711378962
5193199,0,0.582320579327643
9610683,0,0.523886663094163
7880874,0,0.572387934010476
9891144,0,0.27952432828024
1858359,0,0.260067316610366
4125807,0,0.454438024293631
2719390,0,0.47983465064317
4367589,0,0.498702463693917
5124387,0,0.534621212352067
1872393,0,0.482592538185418
6731003,0,0.440563526004553
8192351,0,0.590304713789374
1340266,0,0.23588214982301
5722577,0,0.298053198028356
3941317,0,0.594618121441454
4192420,0,0.368550094310194
8795293,0,0.578910923935473
1843760,0,0.472413340676576
5496348,0,0.471409827284515
8532629,0,0.517297926358879
3345334,0,0.321471093222499
5996761,0,0.593539731111377
9111913,0,0.382317259255797
7125759,0,0.363662007264793
4600519,0,0.470777368173003
5581659,0,0.443533396534622
5667739,0,0.379671788588166
8813123,0,0.519391242135316
2272934,0,0.511912228353322
5029189,0,0.217321144323796
1396057,0,0.437492422759533
7032772,0,0.517999122291803
3000489,0,0.408943926542997
6793165,0,0.536103879287839
5659885,0,0.52540779793635
3667309,0,0.567982860933989
1623668,0,0.570835426822305
3512701,0,0.46979301078245
8044293,0,0.471156278066337
1277983,0,0.556981433276087
4647832,0,0.544405223615468
9150340,0,0.466986392252147
9185434,0,0.553611818794161
2212619,0,0.343512301240116
8305828,0,0.222521724272519
2236553,0,0.248017079569399
8146395,0,0.431936304084957
4465190,0,0.408682207763195
3485767,0,0.246238720789552
3584945,0,0.513467573747039
1509937,0,0.302689395751804
8340722,0,0.472407713904977
1168651,0,0.562537205498665
5787405,0,0.261757972091436
4469499,0,0.301872208435088
7660050,0,0.204296009615064
6598181,0,0.33295795917511
3438608,0,0.447800590004772
2337314,0,0.588720702566206
1473937,0,0.486031381413341
8125076,0,0.208685297612101
8450646,0,0.34175390349701
9859286,0,0.355101875029504
2657669,0,0.20195409655571
7002822,0,0.475337487459183
8802393,0,0.468184748943895
3016432,0,0.48130220733583
6525856,0,0.32882573986426
8858252,0,0.319063754566014
1845338,0,0.417502929829061
5046467,0,0.421596494689584
5636826,0,0.326729613635689
3812755,0,0.586088448110968
3857454,0,0.466338852513581
3678784,0,0.284427568502724
3794265,0,0.218707625102252
2137900,0,0.336432184558362
2263884,0,0.41185161229223
6439796,0,0.327893477957696
4849610,0,0.354107171297073
9545857,0,0.507653369940817
8422715,0,0.561096707265824
1399220,0,0.365895313583314
5168368,0,0.296348803676665
9970657,0,0.559715058654547
2652694,0,0.415308771003038
2528741,0,0.58481558393687
4334549,0,0.448626957926899
2897635,0,0.302267696801573
4066236,0,0.440074670687318
2162763,0,0.511442664358765
5290004,0,0.349356334097683
7979442,0,0.556975876539946
1907528,0,0.530844260379672
2745184,0,0.37468528766185
5395012,0,0.223642255179584
2848212,0,0.492236520815641
2520397,0,0.224085278622806
5191433,0,0.27310673808679
8705895,0,0.246845546364784
6424704,0,0.508061756659299
4895791,0,0.291053916793317
1673894,0,0.594273336790502
4051568,0,0.283712575957179
3621840,0,0.317538193706423
1547179,0,0.584933963231742
8904564,0,0.469404594134539
9396502,0,0.372462422121316
2196619,0,0.491676105093211
6467705,0,0.473656458128244
3125756,0,0.566903685871512
6473679,0,0.557135864533484
6967492,0,0.366085985768586
3460375,0,0.249836370255798
4289520,0,0.541842516604811
5180579,0,0.419151479657739
2394854,0,0.448023603390902
2869471,0,0.269274241570383
9328462,0,0.560841764416546
8424293,0,0.250900694914162
5004421,0,0.477591937873513
6214501,0,0.333769614901394
4707378,0,0.387728708982468
8970929,0,0.401822699047625
3303002,0,0.426504506915808
7917598,0,0.204683888051659
4026342,0,0.284183500055224
7100185,0,0.583622883073986
1920874,0,0.490306082926691
1481266,0,0.385972548369318
5873799,0,0.376710622385144
8759411,0,0.30366445062682
1866882,0,0.337888945452869
2465459,0,0.542857705336064
1362820,0,0.556624105665833
5643137,0,0.539225174114108
4225395,0,0.427004569489509
9906209,0,0.229779578279704
4499478,0,0.452369338832796
9671936,0,0.59849723726511
5497043,0,0.438623094931245
9983406,0,0.226265834178776
9078713,0,0.348803836572915
4002803,0,0.368805260490626
6249248,0,0.583930638805032
6534734,0,0.351838167384267
9407298,0,0.323418357037008
1585016,0,0.409078812785447
3626507,0,0.260240580514073
1761520,0,0.335555235203356
9388291,0,0.325157757196575
5885545,0,0.458707809727639
5529468,0,0.573698918521404
6719070,0,0.57463359516114
4931039,0,0.259966750070453
9559653,0,0.448327133618295
4083576,0,0.518756663240492
8203271,0,0.51990880984813
2822610,0,0.230841845180839
9178441,0,0.457475283741951
2802980,0,0.578772278036922
4981508,0,0.512895080540329
6153070,0,0.430559233110398
9694287,0,0.25691643236205
2201661,0,0.483929289225489
3256072,0,0.539871419873089
6854921,0,0.462722936552018
1284294,0,0.309518882539123
1720418,0,0.503226066287607
9779928,0,0.212502806447446
4780142,0,0.2241490714252
1134625,0,0.24182069208473
6439341,0,0.416665950696915
8211160,0,0.214109801594168
1341002,0,0.593037600349635
1378622,0,0.239821891579777
4320015,0,0.51812436087057
9690817,0,0.457758078724146
4949701,0,0.522018101904541
3387195,0,0.435549546312541
4757625,0,0.525212325062603
1931556,0,0.385197982098907
3509391,0,0.451385590620339
6806954,0,0.482275175023824
9806399,0,0.221079977881163
3823451,0,0.243031211290509
7878350,0,0.413535484112799
4084659,0,0.300583603326231
8623964,0,0.2357047541067
3675050,0,0.559061361290514
9339276,0,0.316459878627211
5971895,0,0.332898300793022
6057093,0,0.474702692218125
7486630,0,0.337614615168422
1576675,0,0.294441750273108
2495730,0,0.583132132701576
4697652,0,0.523219131492078
1779715,0,0.538249906618148
5463502,0,0.412557185254991
9548925,0,0.379361278470606
6505920,0,0.365452603064477
1750167,0,0.285650900378823
1044517,0,0.535068519227207
9731386,0,0.591725400462747
2952253,0,0.568309213034809
3769224,0,0.393293627072126
2452770,0,0.471492526307702
6360896,0,0.488850617967546
8042426,0,0.497605385817587
4702793,0,0.212668811157346
9775949,0,0.301737224310637
7083751,0,0.37291411710903
9275046,0,0.265859066136181
6022484,0,0.519393890444189
7936249,0,0.563020268827677
2231073,0,0.374057625420392
4675753,0,0.512604297325015
6604734,0,0.460503684915602
8698316,0,0.516144977789372
4247919,0,0.576003148965538
9360368,0,0.473326326068491
7375987,0,0.585837893094867
1546939,0,0.386402578093112
3598202,0,0.269316408131272
7906826,0,0.540548375062645
5747902,0,0.558986577950418
7770025,0,0.234120367653668
9819940,0,0.528197266999632
5016230,0,0.395431729033589
4133198,0,0.51380479503423
2691879,0,0.368952145986259
3229562,0,0.400552854314446
8476749,0,0.239332413394004
6166205,0,0.333801676239818
4838128,0,0.305093930382282
4998677,0,0.328522438276559
7884180,0,0.529866965394467
2610550,0,0.207117803860456
1550076,0,0.329405786655843
3198615,0,0.320143833942711
9725893,0,0.550480070430785
9380142,0,0.307767754886299
2462325,0,0.473615813534707
9062108,0,0.431963811814785
5212119,0,0.380330550391227
5952400,0,0.39629160631448
3070131,0,0.56375030670315
3360973,0,0.414951765537262
9972093,0,0.215916537307203
8746773,0,0.44402411468327
2487649,0,0.527426464110613
5935546,0,0.246273388247937
2489043,0,0.586672657355666
4787435,0,0.354318365361541
3954172,0,0.590747643914074
8161412,0,0.435304695740342
1800646,0,0.399292710609734
7947061,0,0.497099352348596
6937995,0,0.410244272463024
5812554,0,0.479387950431556
3826093,0,0.548242667783052
7886665,0,0.502242271695286
2289164,0,0.237301895488054
5444573,0,0.267761710938066
8441289,0,0.331416122335941
3859251,0,0.26332199787721
4776721,0,0.239027644135058
9548050,0,0.389698975812644
1088464,0,0.491840028576553
1249341,0,0.502843661513179
1989686,0,0.469786813575774
5636799,0,0.234708318393677
8692434,0,0.230719807557762
3606692,0,0.329864091705531
9094826,0,0.579871870204806
3861728,0,0.393908998277038
6630704,0,0.309329690877348
5574867,0,0.323234431724995
9208205,0,0.226767378486693
2483044,0,0.436600843723863
4623345,0,0.228319315705448
7637471,0,0.477196214906871
6302123,0,0.292288019973785
2722400,0,0.575807133037597
6878923,0,0.205340949539095
9104460,0,0.300279819313437
5012143,0,0.471915634535253
3698557,0,0.361012611165643
2001608,0,0.397771394532174
8912821,0,0.21615549121052
1605287,0,0.221568999346346
6573715,0,0.430896828416735
1256879,0,0.232810456678271
1031288,0,0.573983763717115
3343860,0,0.587162733450532
9373603,0,0.520478317700326
9157583,0,0.212491786014289
9464679,0,0.289943481609225
6746175,0,0.598823226429522
4034506,0,0.537147058732808
1688431,0,0.472858490794897
8956846,0,0.211731019802392
6224086,0,0.211510953679681
7718824,0,0.588310686405748
1412488,0,0.396816042996943
8251484,0,0.292771011404693
1423043,0,0.304844091832638
1487245,0,0.589985608868301
1443770,0,0.532498352602124
1659738,0,0.520053730439395
7377146,0,0.238405200466514
1778339,0,0.265159430913627
7051272,0,0.587813458032906
8519956,0,0.274652574770153
4798900,0,0.201220837701112
7057906,0,0.46470107473433
8977976,0,0.420036797225475
9645126,0,0.20706533882767
7081903,0,0.376878967601806
2043122,0,0.323795457556844
2058130,0,0.351383488252759
2360474,0,0.386098575312644
9264634,0,0.528432483784854
7609184,0,0.55111188320443
7160177,0,0.528727408777922
2085117,0,0.473392305802554
3226598,0,0.290035548713058
4822024,0,0.433555071707815
5089758,0,0.40332718975842
4880188,0,0.565488434117287
6387222,0,0.463700721040368
8287515,0,0.323071333952248
1327477,0,0.531560472585261
2827610,0,0.353925430215895
4392232,0,0.480838621035218
6273431,0,0.592659579403698
8916593,0,0.32004413548857
8103753,0,0.257578073162586
5236723,0,0.331458731926978
6712790,0,0.238779352977872
2628929,0,0.50209411913529
9349983,0,0.254472775757313
1534764,0,0.348344126902521
5568644,0,0.569967165682465
5458169,0,0.285642082616687
4481394,0,0.213928534276783
2786093,0,0.591790487244725
6180776,0,0.341426989994943
5651399,0,0.201879229396582
2492627,0,0.277450315933675
2109393,0,0.362702693138272
7050709,0,0.527187857683748
1166089,0,0.404332464933395
9523963,0,0.510858677141368
9888668,0,0.388292670343071
9444850,0,0.402509725559503
8154245,0,0.531084870733321
2232092,0,0.581306911632419
8825151,0,0.382323236949742
2862386,0,0.378449939377606
5053211,0,0.597055468056351
4207995,0,0.298356908094138
6864319,0,0.473837016616017
5944356,0,0.247447409946471
6492624,0,0.543469812441617
6538969,0,0.479336426407099
4732968,0,0.441460187267512
1346038,0,0.314876835141331
8901101,0,0.493244426976889
4387736,0,0.280978238768876
9333580,0,0.465793972928077
8077580,0,0.442579091433436
6022639,0,0.292446306813508
8541230,0,0.303501034434885
5266283,0,0.328791891224682
9531735,0,0.464336416777223
2206553,0,0.266371082980186
7052360,0,0.243497784249485
5591958,0,0.477338528446853
2941240,0,0.428261141572148
9025802,0,0.350619585160166
5860119,0,0.547025394439697
7254229,0,0.248358882963657
6224839,0,0.228061849437654
1345543,0,0.415805260837078
7360973,0,0.578424022998661
4161845,0,0.436065501626581
8406038,0,0.453805795498192
8687136,0,0.315029806643724
7603194,0,0.344408645760268
6486406,0,0.506223513558507
1303555,0,0.210397694073617
6105264,0,0.431728986185044
8625580,0,0.463851374946535
9371668,0,0.463710118923336
9010852,0,0.501647567842156
6185089,0,0.307110934145749
8950753,0,0.212924828659743
1140227,0,0.573796265572309
2262386,0,0.259548542927951
2678214,0,0.327960938494653
3649598,0,0.358683572895825
6169139,0,0.597586234193295
5626885,0,0.275901514757425
4657561,0,0.555484542343766
2137028,0,0.388087794464081
8608204,0,0.531274966429919
1670436,0,0.375835624337196
7901719,0,0.249884466826916
9457992,0,0.322924640960991
6309276,0,0.273947894293815
3427830,0,0.394021513778716
8870606,0,0.249493692442775
7431590,0,0.258563056215644
7308653,0,0.457615535054356
7726644,0,0.22233802061528
2641109,0,0.298507796321064
4808101,0,0.556979557406157
2349455,0,0.55462491940707
5400512,0,0.200523695815355
5701972,0,0.510475863702595
1077887,0,0.477946285810322
8227366,0,0.305163800809532
6593965,0,0.519871452264488
4929252,0,0.220806788746268
9041244,0,0.354473636765033
3029841,0,0.552045576646924
4827269,0,0.226405558921397
3821246,0,0.568121696449816
6325365,0,0.2348139164038
4592177,0,0.206173894181848
2585872,0,0.388020243030041
1393963,0,0.205737337190658
8762919,0,0.576862881705165
3630364,0,0.348996787611395
7591725,0,0.23050493253395
6019131,0,0.580878572445363
2641183,0,0.576338345464319
7531718,0,0.530380799155682
6052414,0,0.339799440931529
9572184,0,0.228957990277559
3888192,0,0.456375500746071
9308431,0,0.32457656795159
8725487,0,0.480164756346494
3903135,0,0.286310074850917
2712229,0,0.396923263650388
5201554,0,0.454732504114509
5377114,0,0.267915601842105
6622035,0,0.489126276504248
7570357,0,0.456981528457254
1308554,0,0.4132608554326
7693401,0,0.506256413739175
6365840,0,0.48404924524948
3345969,0,0.424553188122809
6779848,0,0.342871807143092
9455273,0,0.369462324399501
7394381,0,0.48687310796231
9134980,0,0.492937810625881
8514934,0,0.406393617670983
9626931,0,0.230276958271861
1842712,0,0.314328230172396
1743689,0,0.533472281694412
6024901,0,0.590087281912565
4706855,0,0.289704682212323
1856483,0,0.229043989256024
4315956,0,0.526127687003463
3590560,0,0.500633959285915
2233689,0,0.420138610433787
4522184,0,0.443998422566801
1418600,0,0.565208715759218
6901222,0,0.544864062406123
4619666,0,0.514388353656977
6974333,0,0.502501540537924
2472775,0,0.591315167862922
8540014,0,0.482021261472255
2344368,0,0.221505381539464
8501568,0,0.271504423581064
5688064,0,0.296080560795963
6532527,0,0.370427875220776
2650944,0,0.554614280164242
4827389,0,0.216543333698064
1535891,0,0.493563347309828
8090092,0,0.201249054260552
5267004,0,0.420028462633491
4181924,0,0.384617637842894
4049292,0,0.504522947501391
9484656,0,0.55307717770338
8921418,0,0.573705324437469
9484592,0,0.209177219495177
2895583,0,0.426687740907073
4734945,0,0.441352941188961
3780707,0,0.245165606029332
9868064,0,0.414572342671454
8154629,0,0.42088117916137
2393514,0,0.313523696176708
1735356,0,0.533053850382566
5787398,0,0.366145881358534
8809178,0,0.347945640981197
9567397,0,0.337439419515431
7379583,0,0.297609810251743
3437100,0,0.525204626843333
5052860,0,0.357362127769738
8808310,0,0.487767926510423
8789305,0,0.59643327947706
2220693,0,0.385387359559536
8478642,0,0.47782447161153
1555249,0,0.211486422084272
5793447,0,0.546257236786187
8789048,0,0.546825480181724
7134525,0,0.302270157635212
1208283,0,0.525245693419129
4841854,0,0.331807295233011
5890362,0,0.399112522322685
2166483,0,0.282884082570672
2637423,0,0.299851903039962
2216848,0,0.588702167849988
4697310,0,0.398674824461341
8033544,0,0.47676299456507
7112804,0,0.488311520218849
8745450,0,0.468994093965739
5461213,0,0.31486056400463
8229576,0,0.29916043933481
1043798,0,0.234201737865806
2223381,0,0.562671924568713
1679304,0,0.238570291176438
5198662,0,0.515927631128579
4127928,0,0.464015252329409
3854164,0,0.578552764095366
2995709,0,0.528053975664079
6415614,0,0.306311252806336
4353824,0,0.244386053457856
2301771,0,0.388583989907056
7431374,0,0.435134573187679
8463546,0,0.451727224327624
3196211,0,0.393391273543239
9167202,0,0.230211894121021
8076646,0,0.2477099949494
6996056,0,0.244071289058775
8816602,0,0.399618754070252
2273942,0,0.562656860239804
7036570,0,0.467548522818834
7962753,0,0.436341801658273
6003825,0,0.444409691728652
4043300,0,0.540539840329438
4613328,0,0.460898690111935
9234572,0,0.217383562214673
9982138,0,0.478720874711871
4932550,0,0.224280925001949
2577541,0,0.594975546933711
1448631,0,0.477193649671972
5931273,0,0.407500980887562
6958848,0,0.514979121275246
6540732,0,0.544974707718939
7204575,0,0.483324326574802
8201244,0,0.340457030758262
6639622,0,0.345818540174514
9402966,0,0.234268981777132
2068282,0,0.310499190259725
5311558,0,0.235071371868253
1036836,0,0.399930905923247
6599178,0,0.247667486127466
2901549,0,0.467940303310752
1238590,0,0.28580046063289
3400843,0,0.201977854408324
9984778,0,0.498994628991932
7512560,0,0.410252083744854
7200097,0,0.296405120939016
3057551,0,0.580592121277004
7371379,0,0.412251256778836
1299943,0,0.28254390032962
9896423,0,0.585031782183796
3995949,0,0.543460303824395
6083143,0,0.315227868035436
7168984,0,0.409293996635824
1719435,0,0.290341860614717
6035054,0,0.457854043785483
5177889,0,0.409608565457165
9069960,0,0.475242476630956
6582612,0,0.208637618273497
7828981,0,0.423095626570284
1806668,0,0.429304371960461
8432133,0,0.335351614840329
2564826,0,0.280432068463415
4918662,0,0.468131206091493
2178148,0,0.523733051307499
6143204,0,0.514130216278136
6505367,0,0.262142501305789
9048851,0,0.350734215416014
5245226,0,0.468203895632178
6950768,0,0.58670170372352
9714323,0,0.422398431692272
8934257,0,0.231993281468749
5937623,0,0.469396726414561
7252278,0,0.241722683981061
4185553,0,0.47426628023386
1487332,0,0.26495105009526
8828546,0,0.374317876622081
5333346,0,0.423294272460043
4628069,0,0.371658252552152
1898965,0,0.332698987424374
8355601,0,0.218710559699684
7637828,0,0.489753728639334
5799956,0,0.340411415882409
1647427,0,0.318372283689678
9079677,0,0.258130493015051
2700428,0,0.340878824237734
2595548,0,0.474722189363092
6503043,0,0.482568173855543
6439569,0,0.265714887995273
7613445,0,0.442667629290372
2815301,0,0.504239735007286
3051088,0,0.25437352405861
7903681,0,0.23314501112327
3136825,0,0.200828883610666
2526345,0,0.509563682321459
3225332,0,0.438729158882052
7892254,0,0.548412645794451
4686595,0,0.594649778865278
9350698,0,0.337570559419692
7043356,0,0.429766922723502
3579244,0,0.307180242985487
5483411,0,0.233958153333515
8280931,0,0.347461464256048
4824267,0,0.453690504841506
9266392,0,0.562087027542293
3882866,0,0.57723229881376
8688009,0,0.43570620464161
7722576,0,0.210727153439075
9046125,0,0.224278962332755
8034628,0,0.31868888521567
7625145,0,0.22535329926759
8915916,0,0.305127797741443
3512509,0,0.302703359629959
2117549,0,0.360824755113572
1322927,0,0.259428517147899
5438887,0,0.451984256226569
8937707,0,0.274204781278968
4169539,0,0.294057790748775
6977163,0,0.351870728749782
3311356,0,0.472945868317038
6656991,0,0.239984183665365
3280591,0,0.251528884563595
2857911,0,0.512589544244111
4721232,0,0.297736455593258
3304477,0,0.583023736905307
8706754,0,0.3677654591389
2420240,0,0.563311172369868
5463650,0,0.573318728245795
8396880,0,0.459697332791984
9455189,0,0.395038776285946
2483350,0,0.560816290136427
1886106,0,0.482922597508878
6117381,0,0.382108960580081
1348591,0,0.254631857946515
3048860,0,0.506289519928396
9288823,0,0.219612718839198
2523041,0,0.374523665010929
8228778,0,0.369475422147661
4321786,0,0.213718501012772
2852390,0,0.472234278917313
7533856,0,0.379335647914559
7010336,0,0.216772984620184
3884736,0,0.252628483064473
4546240,0,0.586601701006293
2611242,0,0.376762421894819
1707554,0,0.474465792626142
1971396,0,0.290620232466608
5967390,0,0.445053183007985
7479811,0,0.232777933310717
9771431,0,0.431095462199301
7479253,0,0.523873662762344
6657298,0,0.335001588799059
3079964,0,0.313309749774635
3694379,0,0.327322734426707
1991890,0,0.322296823840588
3905646,0,0.466251055151224
1211506,0,0.385942087136209
5284095,0,0.473948721960187
6723893,0,0.585501310229301
7319013,0,0.394528737384826
1333292,0,0.219840014632791
5155975,0,0.252077628020197
8299486,0,0.365919003915042
1115695,0,0.59152866974473
9567580,0,0.43101273579523
1013832,0,0.338907773513347
4141742,0,0.553718827385455
6207484,0,0.248721591196954
7592381,0,0.388274559658021
2878097,0,0.509968593623489
5950011,0,0.455952098965645
2406313,0,0.318688149191439
5549236,0,0.318744436185807
4656231,0,0.221481012646109
4643752,0,0.559720378275961
7161007,0,0.288877965882421
1334417,0,0.282911168877035
9914276,0,0.364958067517728
4121274,0,0.573834537435323
3327116,0,0.274937666021287
6024552,0,0.284792890399694
9648362,0,0.365661747101694
3964371,0,0.261014916934073
7095263,0,0.449874949175864
5518339,0,0.217846398893744
8354175,0,0.447768175508827
9737119,0,0.523016590066254
6759751,0,0.533772783353925
9739080,0,0.435728304553777
5237391,0,0.279428812302649
4636714,0,0.496298256050795
4685685,0,0.480827920511365
6607466,0,0.365908829774708
8324113,0,0.32238738918677
4560138,0,0.568944429699332
1357984,0,0.591051981598139
6089495,0,0.268032358027995
9385147,0,0.243255945947021
1097098,0,0.553347182366997
5703618,0,0.207389391493052
4319639,0,0.57023289296776
3773184,0,0.481067605037242
1110461,0,0.3027014487423
7705095,0,0.271218121610582
6334940,0,0.465536634530872
6490830,0,0.332254878338426
1729785,0,0.572044693026692
6134156,0,0.227761003933847
5279531,0,0.251914689131081
1071453,0,0.331528042908758
5439331,0,0.536311164777726
6559605,0,0.33031018609181
7644033,0,0.305285269860178
8742177,0,0.442481125332415
9893523,0,0.383870406448841
2212501,0,0.414242288097739
6069312,0,0.214598942082375
8468712,0,0.538220406603068
4554970,0,0.325137527287006
6458554,0,0.50105266328901
6475159,0,0.30638438584283
4877047,0,0.248866114486009
5692560,0,0.530262782238424
3557662,0,0.435515270940959
9702038,0,0.268498741369694
9908656,0,0.201016057655215
6495545,0,0.56990383900702
4255927,0,0.276969804707915
4048777,0,0.584173427801579
4027489,0,0.483643639739603
9488659,0,0.454849648941308
2447720,0,0.273241691477597
7702072,0,0.498809735011309
5433555,0,0.545424265507609
3253574,0,0.387187612336129
8622604,0,0.396864051837474
7514385,0,0.21270206477493
6371365,0,0.481492149829864
3271694,0,0.590360299590975
1938789,0,0.354169912356883
5429391,0,0.316715521831065
1176741,0,0.517751707974821
7672241,0,0.291632449068129
4605527,0,0.443096683174372
1379609,0,0.207801068853587
7315899,0,0.391702001076192
3778891,0,0.211310288216919
8607621,0,0.594499309454113
3168613,0,0.536073403712362
4900315,0,0.465676688309759
4349203,0,0.470387748908252
7039087,0,0.224217093084008
1496594,0,0.489991161040962
8506192,0,0.365073797013611
3353440,0,0.276074730046093
6938769,0,0.405005899164826
4310468,0,0.507016623672098
7208581,0,0.529367264546454
2776117,0,0.533352195285261
4371815,0,0.393042006623
4317530,0,0.572108926903456
2161726,0,0.226897782087326
1085963,0,0.353520752489567
8424032,0,0.597306603752077
3295800,0,0.27440446652472
7906066,0,0.207243678811938
6663674,0,0.235549238789827
7626884,0,0.280104686040431
4315996,0,0.429505879897624
3479898,0,0.490098980255425
9277852,0,0.213547382876277
3719450,0,0.249259324371815
7545043,0,0.328839245717973
4119071,0,0.308737433888018
9118354,0,0.400946777313948
6595654,0,0.312844712566584
9417264,0,0.224696398340166
9565645,0,0.576832925155759
5385523,0,0.578454114217311
4834461,0,0.488191895280033
4983960,0,0.489854699932039
1128017,0,0.212381346710026
3585665,0,0.355549921002239
6707536,0,0.492942081298679
6599992,0,0.3603734950535
7602859,0,0.321234365552664
5142459,0,0.589230199437588
1333893,0,0.469266756344587
7457255,0,0.479219280090183
5338284,0,0.539119561295956
2271736,0,0.338027371745557
7187087,0,0.21622708234936
9995000,0,0.265388833172619
5974902,0,0.331693029031157
7340427,0,0.280079246498644
1133095,0,0.283463119994849
7903823,0,0.440697561763227
8731137,0,0.480463447701186
6959619,0,0.467531792446971
5377865,0,0.418032002169639
3319795,0,0.374969990365207
1571283,0,0.454152431432158
8229690,0,0.210829909332097
5391158,0,0.286905372142792
3267410,0,0.430835927184671
4781542,0,0.272954232059419
1497293,0,0.361763386242092
1370352,0,0.293715773522854
5526023,0,0.353174541890621
9782887,0,0.569612978864461
7934691,0,0.588482247106731
4696729,0,0.224943170975894
9889795,0,0.355209458433092
8796281,0,0.490227479673922
3084613,0,0.577350101992488
2506369,0,0.334190772008151
6983009,0,0.312551518250257
1998967,0,0.369034268055111
1470392,0,0.510976368375123
3981147,0,0.329059133026749
3842360,0,0.308258776925504
5856075,0,0.419171215221286
3400759,0,0.361388167273253
4648066,0,0.530518782883882
6808307,0,0.250744259916246
1207699,0,0.550268744491041
1046738,0,0.491248109377921
2390188,0,0.537732742633671
2847933,0,0.586872455943376
7828480,0,0.599840061645955
7701431,0,0.553936857450753
3411738,0,0.336267091054469
9759271,0,0.494374024029821
3855899,0,0.362695872131735
9788701,0,0.569599152356386
1266799,0,0.242827859334648
3101144,0,0.327161138318479
3768525,0,0.350229267310351
9101236,0,0.574854586087167
1753028,0,0.577434505615383
9344190,0,0.39522778596729
8662642,0,0.560485437046736
2964194,0,0.331646905932575
2627837,0,0.206385988742113
6472176,0,0.382268005330116
5932954,0,0.472748100757599
2257358,0,0.469898260664195
7810716,0,0.37312700105831
1161541,0,0.309142982680351
4955607,0,0.398311775736511
8294552,0,0.238690417353064
3309035,0,0.581346585508436
2227069,0,0.278417536430061
9344035,0,0.573781268578023
9823141,0,0.309456863254309
4494234,0,0.57633450217545
3412327,0,0.352256570477039
4273368,0,0.389074072241783
4083248,0,0.360361743625253
2339681,0,0.581853006780148
8841696,0,0.526414715312421
3483944,0,0.344935888145119
6804152,0,0.309019033797085
9014878,0,0.533565387595445
8672219,0,0.412090936955064
2869559,0,0.487146363593638
9699461,0,0.521460808813572
5427142,0,0.508031801600009
6343539,0,0.579798639472574
8581207,0,0.572343407571316
7495971,0,0.576383395399898
7626755,0,0.451658974587917
4484640,0,0.503973785415292
5880736,0,0.414606253989041
8218157,0,0.372006480582058
8522663,0,0.283619052823633
5207845,0,0.340308903343976
1759122,0,0.380846301838756
7259170,0,0.43715679179877
6641234,0,0.244764415547252
3381075,0,0.413578354753554
2516867,0,0.463584592100233
4218049,0,0.448385791666806
2186770,0,0.308385405223817
5632773,0,0.314448778703809
7344396,0,0.565702077839524
1323767,0,0.222846667654812
8446066,0,0.219181645847857
2316006,0,0.458858746849
6854710,0,0.404675422888249
6920892,0,0.366279805079103
4866628,0,0.407658201269805
8640595,0,0.41891467096284
8980373,0,0.460453458409756
2673025,0,0.391981521155685
4924737,0,0.597465344145894
2512287,0,0.21763947121799
6691729,0,0.578845815826207
2896124,0,0.441858228016645
7609440,0,0.305623792856932
9149444,0,0.537468852568418
3692860,0,0.58000728096813
6527532,0,0.426997739542276
9186437,0,0.396637859381735
1686426,0,0.310326389968395
3853492,0,0.267458313517272
9316444,0,0.243729097303003
6931683,0,0.588912977464497
7526822,0,0.212097772397101
8139770,0,0.473273360263556
9686378,0,0.334060417953879
6254497,0,0.235665860492736
3816477,0,0.218114902172238
1520585,0,0.383354432787746
2992659,0,0.564156594872475
8110425,0,0.345491801388562
5144562,0,0.216350923851132
1018666,0,0.361322915367782
1294689,0,0.519262504670769
5478336,0,0.394344591256231
5099756,0,0.431793764047325
6271527,0,0.596987362392247
5391362,0,0.234695827309042
1542337,0,0.375599809549749
4269154,0,0.595191379077733
5703551,0,0.234212501347065
3682247,0,0.585200219787657
5172932,0,0.339426698628813
5354824,0,0.287529917713255
5806735,0,0.251994966249913
8333753,0,0.573648407962173
2718546,0,0.317601518705487
7573400,0,0.410899043548852
2281877,0,0.465448508784175
2775022,0,0.574916804023087
3025017,0,0.422292742785066
3757336,0,0.483704363275319
2900017,0,0.234454341512173
8817513,0,0.52099181432277
2518772,0,0.434308123774827
1521739,0,0.565168227162212
2453627,0,0.431004915945232
5779836,0,0.432764245197177
2619600,0,0.576274940092117
1832896,0,0.340508469101042
4642373,0,0.547834210656583
8070009,0,0.255296405870467
3157921,0,0.470527558587492
6421409,0,0.368319220654666
5430169,0,0.230131859239191
9455559,0,0.220569530967623
5851441,0,0.23646107763052
6355117,0,0.205555823817849
1848223,0,0.437671289686114
3853068,0,0.505781542044133
